Reaction;Protein;Stoichiometry;Subunit;Notes;RHEA_ID;Equation;KEGG
R01715;WP_020335942.1;2;;;13900;chorismate<=>prephenate;Chorismate -> Prephenate
R01716;WP_020335521.1;1;A;;11675;chorismate+L-glutamine<=>4-amino-4-deoxychorismate+L-glutamate;Chorismate + L-Glutamine -> L-Glutamate + 4-Amino-4-deoxychorismate
R01716;WP_014233193.1;1;A;;11675;chorismate+L-glutamine<=>4-amino-4-deoxychorismate+L-glutamate;Chorismate + L-Glutamine -> L-Glutamate + 4-Amino-4-deoxychorismate
R01717;WP_024372724.1;2;;;18988;chorismate<=>isochorismate;Chorismate <-> Isochorismate
R01717;WP_020336117.1;1;;;18988;chorismate<=>isochorismate;Chorismate <-> Isochorismate
R01724;WP_024373014.1;1;;;36166;nicotinate+5-phospho-alpha-D-ribose1-diphosphate+ATP+H2O<=>nicotinatebeta-D-ribonucleotide+ADP+phosphate+diphosphate;Diphosphate + Nicotinate D-ribonucleotide + ADP + Orthophosphate <- Nicotinate + 5-Phospho-alpha-D-ribose 1-diphosphate + ATP + H+ + H2O
R01728;WP_014230880.1;1;;;13872;prephenate+NAD(+)<=>3-(4-hydroxyphenyl)pyruvate+CO2+NADH;NAD+ + Prephenate -> CO2 + 3-(4-Hydroxyphenyl)pyruvate + H+ + NADH
R01731;WP_014232358.1;2;;;20448;L-arogenate+oxaloacetate<=>prephenate+L-aspartate;Oxaloacetate + L-Arogenate <-> L-Aspartate + Prephenate
R01731;WP_024372863.1;2;;;20448;L-arogenate+oxaloacetate<=>prephenate+L-aspartate;Oxaloacetate + L-Arogenate <-> L-Aspartate + Prephenate
R01736;WP_020335130.1;1;;;25248;(R)-S-lactoylglutathione+H2O<=>(R)-lactate+glutathione+H(+);(R)-S-Lactoylglutathione + H2O -> Glutathione + (R)-Lactate
R01737;WP_014230460.1;1;;;19436;D-gluconate+ATP<=>6-phospho-D-gluconate+ADP+H(+);ATP + D-Gluconic acid <-> ADP + 6-Phospho-D-gluconate
R01737;WP_020333829.1;1;;;19436;D-gluconate+ATP<=>6-phospho-D-gluconate+ADP+H(+);ATP + D-Gluconic acid <-> ADP + 6-Phospho-D-gluconate
R01741;WP_020333147.1;1;;;30782;D-gluconate+FAD+H(+)<=>2-dehydro-D-gluconate+FADH2;FAD + D-Gluconic acid <-> 2-Keto-D-gluconic acid + FADH2
R01741;WP_020333146.1;1;;;30782;D-gluconate+FAD+H(+)<=>2-dehydro-D-gluconate+FADH2;FAD + D-Gluconic acid <-> 2-Keto-D-gluconic acid + FADH2
R01752;WP_020333868.1;1;;;30786;D-glyceraldehyde+NAD(+)+H2O<=>(R)-glycerate+NADH+2H(+);H2O + D-Glyceraldehyde + NAD+ -> H+ + NADH + D-Glycerate
R01761;WP_020335001.1;6;;;14824;beta-L-arabinopyranose<=>L-ribulose;L-Arabinose <-> L-Ribulose
R01768;WP_020334083.1;1;A;;24673;hypoxanthine+NAD(+)+H2O<=>xanthine+NADH+H(+);NAD+ + Hypoxanthine + H2O <-> H+ + Xanthine + NADH
R01768;WP_020334084.1;1;A;;24673;hypoxanthine+NAD(+)+H2O<=>xanthine+NADH+H(+);NAD+ + Hypoxanthine + H2O <-> H+ + Xanthine + NADH
R01768;WP_020334085.1;1;A;;24673;hypoxanthine+NAD(+)+H2O<=>xanthine+NADH+H(+);NAD+ + Hypoxanthine + H2O <-> H+ + Xanthine + NADH
R01771;WP_020335911.1;1;;;13988;L-homoserine+ATP<=>O-phospho-L-homoserine+ADP+H(+);ATP + L-Homoserine -> ADP + O-Phospho-L-homoserine
R01773;WP_020334621.1;4;;;15760;L-homoserine+NAD(+)<=>L-aspartate4-semialdehyde+NADH+H(+);L-Homoserine + NAD+ <- H+ + L-Aspartate 4-semialdehyde + NADH
R01773;WP_020335910.1;4;;;15760;L-homoserine+NAD(+)<=>L-aspartate4-semialdehyde+NADH+H(+);L-Homoserine + NAD+ <- H+ + L-Aspartate 4-semialdehyde + NADH
R01775;WP_020334621.1;4;;;15764;L-homoserine+NADP(+)<=>L-aspartate4-semialdehyde+NADPH+H(+);L-Homoserine + NADP+ <- H+ + L-Aspartate 4-semialdehyde + NADPH
R01775;WP_020335910.1;4;;;15764;L-homoserine+NADP(+)<=>L-aspartate4-semialdehyde+NADPH+H(+);L-Homoserine + NADP+ <- H+ + L-Aspartate 4-semialdehyde + NADPH
R01777;WP_014232008.1;2;;;22011;L-homoserine+succinyl-CoA<=>O-succinyl-L-homoserine+CoA;L-Homoserine + Succinyl-CoA -> CoA + O-Succinyl-L-homoserine
R01785;WP_020333668.1;1;;;19689;L-rhamnulose1-phosphate=(S)-lactaldehyde+dihydroxyacetonephosphate;L-Xylulose 1-phosphate <-> Glycerone phosphate + Glycolaldehyde
R01786;WP_020335259.1;1;;;36498;alpha-D-glucose+ATP<=>alpha-D-glucose6-phosphate+ADP+H(+);alpha-D-Glucose + ATP <-> alpha-D-Glucose 6-phosphate + ADP
R01795;WP_020335273.1;1;;;30790;(6R)-L-erythro-5,6,7,8-tetrahydrobiopterin+L-phenylalanine+O2<=>(6R)-L-erythro-6,7-dihydrobiopterin+L-tyrosine+H2O;Oxygen + L-Phenylalanine + Tetrahydrobiopterin <-> L-Tyrosine + Dihydrobiopterin + H2O
R01799;WP_024373059.1;1;;;16232;a1,2-diacyl-sn-glycero-3-phosphate+CTP+H(+)<=>aCDP-1,2-diacyl-sn-glycerol+diphosphate;Phosphatidate + CTP <-> Diphosphate + CDP-diacylglycerol
R01800;WP_020334021.1;1;;;16916;aCDP-1,2-diacyl-sn-glycerol+L-serine<=>a1,2-diacyl-sn-glycero-3-phospho-L-serine+CMP+H(+);CDP-diacylglycerol + L-Serine <-> Phosphatidylserine + CMP
R01801;WP_014232394.1;1;;;12596;aCDP-1,2-diacyl-sn-glycerol+sn-glycerol3-phosphate<=>a1,2-diacyl-sn-glycero-3-phospho-(1'-sn-glycero-3'-phosphate)+CMP+H(+);CDP-diacylglycerol + sn-Glycerol 3-phosphate <-> Phosphatidylglycerophosphate + CMP
R01801;WP_020332978.1;1;;;12596;aCDP-1,2-diacyl-sn-glycerol+sn-glycerol3-phosphate<=>a1,2-diacyl-sn-glycero-3-phospho-(1'-sn-glycero-3'-phosphate)+CMP+H(+);CDP-diacylglycerol + sn-Glycerol 3-phosphate <-> Phosphatidylglycerophosphate + CMP
R01818;WP_020335303.1;1;;;11143;alpha-D-mannose1-phosphate<=>D-mannose6-phosphate;D-Mannose 6-phosphate <-> D-Mannose 1-phosphate
R01825;WP_014233020.1;4;;;12059;D-erythrose4-phosphate+NAD(+)+H2O<=>4-phospho-D-erythronate+NADH+2H(+);NAD+ + D-Erythrose 4-phosphate + H2O -> 4-Phospho-D-erythronate + H+ + NADH
R01826;WP_014233807.1;4;;;14720;D-erythrose4-phosphate+phosphoenolpyruvate+H2O<=>7-phospho-2-dehydro-3-deoxy-D-arabino-heptonate+phosphate;Phosphoenolpyruvate + D-Erythrose 4-phosphate + H2O -> 2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate + Orthophosphate
R01826;WP_020333311.1;4;;;14720;D-erythrose4-phosphate+phosphoenolpyruvate+H2O<=>7-phospho-2-dehydro-3-deoxy-D-arabino-heptonate+phosphate;Phosphoenolpyruvate + D-Erythrose 4-phosphate + H2O -> 2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate + Orthophosphate
R01826;WP_020335936.1;4;;;14720;D-erythrose4-phosphate+phosphoenolpyruvate+H2O<=>7-phospho-2-dehydro-3-deoxy-D-arabino-heptonate+phosphate;Phosphoenolpyruvate + D-Erythrose 4-phosphate + H2O -> 2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate + Orthophosphate
R01827;WP_014233810.1;1;;;17056;D-sedoheptulose7-phosphate+D-glyceraldehyde3-phosphate<=>D-erythrose4-phosphate+beta-D-fructose6-phosphate;D-Glyceraldehyde 3-phosphate + Sedoheptulose 7-phosphate <-> beta-D-Fructose 6-phosphate + D-Erythrose 4-phosphate
R01827;WP_014233810.1;1;;;17056;D-sedoheptulose7-phosphate+D-glyceraldehyde3-phosphate<=>D-erythrose4-phosphate+beta-D-fructose6-phosphate;D-Glyceraldehyde 3-phosphate + Sedoheptulose 7-phosphate <-> beta-D-Fructose 6-phosphate + D-Erythrose 4-phosphate
R01830;WP_020333990.1;1;;;27629;D-erythrose4-phosphate+D-xylulose5-phosphate<=>beta-D-fructose6-phosphate+D-glyceraldehyde3-phosphate;beta-D-Fructose 6-phosphate + D-Glyceraldehyde 3-phosphate <-> D-Xylulose 5-phosphate + D-Erythrose 4-phosphate
R01830;WP_020334176.1;1;;;27629;D-erythrose4-phosphate+D-xylulose5-phosphate<=>beta-D-fructose6-phosphate+D-glyceraldehyde3-phosphate;beta-D-Fructose 6-phosphate + D-Glyceraldehyde 3-phosphate <-> D-Xylulose 5-phosphate + D-Erythrose 4-phosphate
R01855;WP_014233038.1;2;;;28365;dGTP+H2O<=>dGMP+diphosphate+H(+);dGTP + H2O -> Diphosphate + dGMP
R01856;WP_020336148.1;4;;;15196;dGTP+H2O<=>2'-deoxyguanosine+triphosphate+H(+);dGTP + H2O -> Deoxyguanosine + Triphosphate
R01857;WP_014230937.1;4;;;27693;dGDP+ATP<=>dGTP+ADP;dGDP + ATP <-> dGTP + ADP
R01858;WP_014230734.1;4;;;30794;dGTP+pyruvate<=>dGDP+phosphoenolpyruvate+H(+);dGTP + Pyruvate <- dGDP + Phosphoenolpyruvate
R01858;WP_020335623.1;4;;;30794;dGTP+pyruvate<=>dGDP+phosphoenolpyruvate+H(+);dGTP + Pyruvate <- dGDP + Phosphoenolpyruvate
R01863;WP_014232864.1;6;;;27649;inosine+phosphate<=>alpha-D-ribose1-phosphate+hypoxanthine;Inosine + Orthophosphate <-> Hypoxanthine + alpha-D-Ribose 1-phosphate
R01863;WP_014233458.1;1;;;27649;inosine+phosphate<=>alpha-D-ribose1-phosphate+hypoxanthine;Inosine + Orthophosphate <-> Hypoxanthine + alpha-D-Ribose 1-phosphate
R01863;WP_014234920.1;6;;;27649;inosine+phosphate<=>alpha-D-ribose1-phosphate+hypoxanthine;Inosine + Orthophosphate <-> Hypoxanthine + alpha-D-Ribose 1-phosphate
R01868;WP_014231887.1;1;;;18076;(S)-dihydroorotate+A<=>orotate+AH2;Quinone + (S)-Dihydroorotate <-> Orotate + Hydroquinone
R01868;WP_014231887.1;1;;;30190;(S)-dihydroorotate+aquinone<=>orotate+aquinol;Quinone + (S)-Dihydroorotate <-> Orotate + Hydroquinone
R01870;WP_014230580.1;2;;;10383;orotidine5'-phosphate+diphosphate<=>orotate+5-phospho-alpha-D-ribose1-diphosphate;Diphosphate + Orotidine 5'-phosphate <-> 5-Phospho-alpha-D-ribose 1-diphosphate + Orotate
R01876;WP_014233458.1;1;;;24391;uridine+phosphate<=>alpha-D-ribose1-phosphate+uracil;Uridine + Orthophosphate <-> Uracil + alpha-D-Ribose 1-phosphate
R01877;WP_020335810.1;1;;;27893;3'-UMP+H2O<=>uridine+phosphate;3'-UMP + H2O -> Uridine + Orthophosphate
R01878;WP_020333043.1;2;;;16072;cytidine+H2O+H(+)<=>uridine+NH4(+);Cytidine + H2O -> Uridine + Ammonia
R01899;WP_014231318.1;2;;;25591;D-threo-isocitrate+NADP(+)<=>(S)-oxalosuccinate+NADPH+H(+);NADP+ + Isocitrate <-> Oxalosuccinate + H+ + NADPH
R01900;WP_020333930.1;1;;;22147;cis-aconitate+H2O<=>D-threo-isocitrate;Isocitrate <-> cis-Aconitate + H2O
R01902;WP_020333671.1;1;;;20117;L-rhamnulose+ATP=L-rhamnulose1-phosphate+ADP+H(+);ATP + L-Xylulose -> ADP + L-Xylulose 1-phosphate
R01909;WP_020333481.1;2;;;25111;pyridoxine+ATP<=>pyridoxine5'-phosphate+ADP+H(+);ATP + Pyridoxine <-> Pyridoxine phosphate + ADP
R01909;WP_020335174.1;2;;;25111;pyridoxine+ATP<=>pyridoxine5'-phosphate+ADP+H(+);ATP + Pyridoxine <-> Pyridoxine phosphate + ADP
R01931;WP_014233309.1;1;;;16884;thiosulfate+hydrogencyanide<=>thiocyanate+sulfite+2H(+);Cyanide ion + Thiosulfate <-> Sulfite + Thiocyanate
R01931;WP_020334180.1;1;;;16884;thiosulfate+hydrogencyanide<=>thiocyanate+sulfite+2H(+);Cyanide ion + Thiosulfate <-> Sulfite + Thiocyanate
R01933;WP_020336307.1;2;;;30798;2-oxoadipate+NAD(+)+CoA<=>glutaryl-CoA+CO2+NADH;CoA + NAD+ + 2-Oxoadipate -> CO2 + H+ + Glutaryl-CoA + NADH
R01954;WP_014233157.1;4;;;10935;L-citrulline+L-aspartate+ATP<=>2-(N(omega)-L-arginino)succinate+AMP+diphosphate+H(+);L-Citrulline + ATP + L-Aspartate <-> Diphosphate + AMP + N-(L-Arginino)succinate
R01961;WP_020333920.1;1;;;10951;D-glucosamine+ATP<=>D-glucosamine6-phosphate+ADP+H(+);D-Glucosamine + ATP <-> D-Glucosamine 6-phosphate + ADP
R01968;WP_020332984.1;1;;;29382;dGMP+H2O<=>2'-deoxyguanosine+phosphate;dGMP + H2O -> Deoxyguanosine + Orthophosphate
R01968;WP_020333325.1;1;;;29382;dGMP+H2O<=>2'-deoxyguanosine+phosphate;dGMP + H2O -> Deoxyguanosine + Orthophosphate
R01968;WP_020334911.1;1;;;29382;dGMP+H2O<=>2'-deoxyguanosine+phosphate;dGMP + H2O -> Deoxyguanosine + Orthophosphate
R01968;WP_024372917.1;1;;;29382;dGMP+H2O<=>2'-deoxyguanosine+phosphate;dGMP + H2O -> Deoxyguanosine + Orthophosphate
R01968;WP_024372975.1;1;;;29382;dGMP+H2O<=>2'-deoxyguanosine+phosphate;dGMP + H2O -> Deoxyguanosine + Orthophosphate
R01969;WP_014232864.1;6;;;27741;2'-deoxyguanosine+phosphate<=>2-deoxy-alpha-D-ribose1-phosphate+guanine;Deoxyguanosine + Orthophosphate <- Guanine + 2-Deoxy-D-ribose 1-phosphate
R01969;WP_014234920.1;6;;;27741;2'-deoxyguanosine+phosphate<=>2-deoxy-alpha-D-ribose1-phosphate+guanine;Deoxyguanosine + Orthophosphate <- Guanine + 2-Deoxy-D-ribose 1-phosphate
R01975;WP_020334579.1;2;A;;30802;(3S)-3-hydroxybutanoyl-CoA+NAD(+)<=>acetoacetyl-CoA+NADH+H(+);NAD+ + (S)-3-Hydroxybutanoyl-CoA <-> Acetoacetyl-CoA + H+ + NADH
R01975;WP_014230439.1;2;A;;30802;(3S)-3-hydroxybutanoyl-CoA+NAD(+)<=>acetoacetyl-CoA+NADH+H(+);NAD+ + (S)-3-Hydroxybutanoyl-CoA <-> Acetoacetyl-CoA + H+ + NADH
R01976;WP_020334276.1;1;;;16200;(3S)-3-hydroxybutanoyl-CoA+NADP(+)<=>acetoacetyl-CoA+NADPH+H(+);NADP+ + (S)-3-Hydroxybutanoyl-CoA <-> Acetoacetyl-CoA + H+ + NADPH
R01986;WP_020333868.1;1;;;30806;4-aminobutanal+NADP(+)+H2O<=>4-aminobutanoate+NADPH+2H(+);H2O + NADP+ + 4-Aminobutyraldehyde -> 4-Aminobutanoate + H+ + NADPH
R01993;WP_014234745.1;2;;;24299;(S)-dihydroorotate+H2O<=>N-carbamoyl-L-aspartate+H(+);H2O + (S)-Dihydroorotate <-> N-Carbamoyl-L-aspartate
R02003;WP_014231017.1;1;;;19364;isopentenyldiphosphate+(2E)-geranyldiphosphate<=>(2E,6E)-farnesyldiphosphate+diphosphate;Isopentenyl diphosphate + Geranyl diphosphate -> Diphosphate + trans,trans-Farnesyl diphosphate
R02017;WP_020335551.1;2;A;;28037;dADP+[thioredoxin]-disulfide+H2O<=>[thioredoxin]-dithiol+ADP;Thioredoxin disulfide + dADP + H2O <- Thioredoxin + ADP
R02017;WP_020335552.1;2;A;;28037;dADP+[thioredoxin]-disulfide+H2O<=>[thioredoxin]-dithiol+ADP;Thioredoxin disulfide + dADP + H2O <- Thioredoxin + ADP
R02018;WP_020335551.1;2;A;;28029;dUDP+[thioredoxin]-disulfide+H2O<=>[thioredoxin]-dithiol+UDP;dUDP + Thioredoxin disulfide + H2O <- Thioredoxin + UDP
R02018;WP_020335552.1;2;A;;28029;dUDP+[thioredoxin]-disulfide+H2O<=>[thioredoxin]-dithiol+UDP;dUDP + Thioredoxin disulfide + H2O <- Thioredoxin + UDP
R02019;WP_020335551.1;2;A;;28033;dGDP+[thioredoxin]-disulfide+H2O<=>[thioredoxin]-dithiol+GDP;H2O + Thioredoxin disulfide + dGDP <- Thioredoxin + GDP
R02019;WP_020335552.1;2;A;;28033;dGDP+[thioredoxin]-disulfide+H2O<=>[thioredoxin]-dithiol+GDP;H2O + Thioredoxin disulfide + dGDP <- Thioredoxin + GDP
R02021;WP_020334598.1;2;;;11727;[thioredoxin]-disulfide+sulfite+adenosine3',5'-bisphosphate+2H(+)<=>[thioredoxin]-dithiol+3'-phosphoadenylylsulfate;3'-Phosphoadenylyl sulfate + Thioredoxin -> Thioredoxin disulfide + Sulfite + Adenosine 3',5'-bisphosphate
R02024;WP_020335551.1;2;A;;28041;dCDP+[thioredoxin]-disulfide+H2O<=>CDP+[thioredoxin]-dithiol;H2O + Thioredoxin disulfide + dCDP <- Thioredoxin + CDP
R02024;WP_020335552.1;2;A;;28041;dCDP+[thioredoxin]-disulfide+H2O<=>CDP+[thioredoxin]-dithiol;H2O + Thioredoxin disulfide + dCDP <- Thioredoxin + CDP
R02025;WP_014231894.1;1;;;19993;[thioredoxin]-disulfide+L-methionine+H2O=L-methionine(S)-S-oxide+[thioredoxin]-dithiol;L-Methionine + Thioredoxin disulfide + H2O <-> Thioredoxin + L-Methionine S-oxide
R02029;WP_020333702.1;1;A;;33754;a1,2-diacyl-sn-glycero-3-phospho-(1'-sn-glycero-3'-phosphate)+H2O<=>a1,2-diacyl-sn-glycero-3-phospho-(1'-sn-glycerol)+phosphate;Phosphatidylglycerophosphate + H2O <-> Orthophosphate + Phosphatidylglycerol
R02029;WP_020333702.1;1;A;;33754;a1,2-diacyl-sn-glycero-3-phospho-(1'-sn-glycero-3'-phosphate)+H2O<=>a1,2-diacyl-sn-glycero-3-phospho-(1'-sn-glycerol)+phosphate;Phosphatidylglycerophosphate + H2O <-> Orthophosphate + Phosphatidylglycerol
R02035;WP_014231950.1;1;;;12559;6-phospho-D-glucono-1,5-lactone+H2O<=>6-phospho-D-gluconate+H(+);D-Glucono-1,5-lactone 6-phosphate + H2O -> 6-Phospho-D-gluconate
R02036;WP_020336247.1;1;;;17280;6-phospho-D-gluconate<=>2-dehydro-3-deoxy-6-phospho-D-gluconate+H2O;6-Phospho-D-gluconate -> 2-Dehydro-3-deoxy-6-phospho-D-gluconate + H2O
R02055;WP_020336190.1;1;;;20831;a1,2-diacyl-sn-glycero-3-phospho-L-serine+H(+)<=>a1,2-diacyl-sn-glycero-3-phosphoethanolamine+CO2;Phosphatidylserine <-> Phosphatidylethanolamine + CO2
R02059;WP_014231134.1;4;;;22939;N-acetyl-D-glucosamine6-phosphate+H2O<=>D-glucosamine6-phosphate+acetate;N-Acetyl-D-glucosamine 6-phosphate + H2O -> Acetate + D-Glucosamine 6-phosphate
R02060;WP_020333907.1;1;;;23427;alpha-D-glucosamine1-phosphate<=>D-glucosamine6-phosphate;alpha-D-Glucosamine 1-phosphate <-> D-Glucosamine 6-phosphate
R02082;WP_020334845.1;1;;;15992;(R)-mevalonate+2NADP(+)+CoA<=>(3S)-hydroxy-3-methylglutaryl-CoA+2NADPH+2H(+);CoA + NADP+ + (R)-Mevalonate <-> (S)-3-Hydroxy-3-methylglutaryl-CoA + H+ + NADPH
R02085;WP_020333782.1;1;;;21539;(3S)-hydroxy-3-methylglutaryl-CoA<=>3-methyl-(2E)-glutaconyl-CoA+H2O;(S)-3-Hydroxy-3-methylglutaryl-CoA <-> 3-Methylglutaconyl-CoA + H2O
R02085;WP_020336019.1;1;;;21539;(3S)-hydroxy-3-methylglutaryl-CoA<=>3-methyl-(2E)-glutaconyl-CoA+H2O;(S)-3-Hydroxy-3-methylglutaryl-CoA <-> 3-Methylglutaconyl-CoA + H2O
R02088;WP_020332984.1;1;;;29374;dAMP+H2O<=>2'-deoxyadenosine+phosphate;dAMP + H2O -> Deoxyadenosine + Orthophosphate
R02088;WP_020333325.1;1;;;29374;dAMP+H2O<=>2'-deoxyadenosine+phosphate;dAMP + H2O -> Deoxyadenosine + Orthophosphate
R02088;WP_020334911.1;1;;;29374;dAMP+H2O<=>2'-deoxyadenosine+phosphate;dAMP + H2O -> Deoxyadenosine + Orthophosphate
R02088;WP_024372917.1;1;;;29374;dAMP+H2O<=>2'-deoxyadenosine+phosphate;dAMP + H2O -> Deoxyadenosine + Orthophosphate
R02088;WP_024372975.1;1;;;29374;dAMP+H2O<=>2'-deoxyadenosine+phosphate;dAMP + H2O -> Deoxyadenosine + Orthophosphate
R02090;WP_014230561.1;4;;;12700;dGMP+ATP<=>dGDP+ADP;ATP + dGMP <-> dGDP + ADP
R02093;WP_014230937.1;4;;;27685;dTDP+ATP<=>dTTP+ADP;ATP + dTDP <-> dTTP + ADP
R02094;WP_024372811.1;2;;;13520;dTMP+ATP<=>dTDP+ADP;ATP + dTMP <-> ADP + dTDP
R02098;WP_024372811.1;2;;;30658;dUMP+ATP<=>dUDP+ADP;dUMP + ATP <-> dUDP + ADP
R02099;WP_014231499.1;4;;;28209;2'-deoxyuridine+ATP<=>dUMP+ADP+H(+);ATP + Deoxyuridine -> dUMP + ADP
R02100;WP_014233038.1;2;;;10251;dUTP+H2O<=>dUMP+diphosphate+H(+);dUTP + H2O -> Diphosphate + dUMP
R02101;WP_020335923.1;2;;;12107;dUMP+(6R)-5,10-methylene-5,6,7,8-tetrahydrofolate<=>7,8-dihydrofolate+dTMP;5,10-Methylenetetrahydrofolate + dUMP -> Dihydrofolate + dTMP
R02102;WP_020332984.1;1;;;29358;dUMP+H2O<=>2'-deoxyuridine+phosphate;H2O + dUMP -> Orthophosphate + Deoxyuridine
R02102;WP_020333325.1;1;;;29358;dUMP+H2O<=>2'-deoxyuridine+phosphate;H2O + dUMP -> Orthophosphate + Deoxyuridine
R02102;WP_020334911.1;1;;;29358;dUMP+H2O<=>2'-deoxyuridine+phosphate;H2O + dUMP -> Orthophosphate + Deoxyuridine
R02102;WP_024372917.1;1;;;29358;dUMP+H2O<=>2'-deoxyuridine+phosphate;H2O + dUMP -> Orthophosphate + Deoxyuridine
R02102;WP_024372975.1;1;;;29358;dUMP+H2O<=>2'-deoxyuridine+phosphate;H2O + dUMP -> Orthophosphate + Deoxyuridine
R02103;WP_020334083.1;1;A;;16672;xanthine+NAD(+)+H2O<=>urate+NADH+H(+);NAD+ + Xanthine + H2O -> Urate + H+ + NADH
R02103;WP_020334084.1;1;A;;16672;xanthine+NAD(+)+H2O<=>urate+NADH+H(+);NAD+ + Xanthine + H2O -> Urate + H+ + NADH
R02103;WP_020334085.1;1;A;;16672;xanthine+NAD(+)+H2O<=>urate+NADH+H(+);NAD+ + Xanthine + H2O -> Urate + H+ + NADH
R02133;WP_014233504.1;1;;;17512;thiamine+H2O<=>5-(2-hydroxyethyl)-4-methylthiazole+4-amino-5-hydroxymethyl-2-methylpyrimidine+H(+);Thiamine + H2O <- 4-Amino-5-hydroxymethyl-2-methylpyrimidine + H+ + 5-(2-Hydroxyethyl)-4-methylthiazole
R02135;WP_020334555.1;1;;;47951;thiaminephosphate+H2O<=>thiamine+phosphate;H2O + Thiamin monophosphate -> Orthophosphate + Thiamine
R02142;WP_014232942.1;4;;;10803;XMP+diphosphate<=>xanthine+5-phospho-alpha-D-ribose1-diphosphate;Diphosphate + Xanthosine 5'-phosphate <- 5-Phospho-alpha-D-ribose 1-diphosphate + Xanthine
R02142;WP_014231003.1;4;;;10803;XMP+diphosphate<=>xanthine+5-phospho-alpha-D-ribose1-diphosphate;Diphosphate + Xanthosine 5'-phosphate <- 5-Phospho-alpha-D-ribose 1-diphosphate + Xanthine
R02147;WP_014232864.1;6;;;13236;guanosine+phosphate<=>alpha-D-ribose1-phosphate+guanine;Guanosine + Orthophosphate <-> Guanine + alpha-D-Ribose 1-phosphate
R02147;WP_014233458.1;6;;;13236;guanosine+phosphate<=>alpha-D-ribose1-phosphate+guanine;Guanosine + Orthophosphate <-> Guanine + alpha-D-Ribose 1-phosphate
R02147;WP_014234920.1;6;;;13236;guanosine+phosphate<=>alpha-D-ribose1-phosphate+guanine;Guanosine + Orthophosphate <-> Guanine + alpha-D-Ribose 1-phosphate
R02148;WP_020335810.1;1;;;27865;3'-GMP+H2O<=>guanosine+phosphate;Guanosine 3'-phosphate + H2O -> Guanosine + Orthophosphate
R02164;WP_014231146.1;1;A;sdhC;13716;aubiquinone+succinate<=>aubiquinol+fumarate;Succinate + Quinone <-> Fumarate + Hydroquinone
R02164;WP_014231147.1;1;A;sdhD;13716;aubiquinone+succinate<=>aubiquinol+fumarate;Succinate + Quinone <-> Fumarate + Hydroquinone
R02164;WP_014231148.1;1;A;sdhA;13716;aubiquinone+succinate<=>aubiquinol+fumarate;Succinate + Quinone <-> Fumarate + Hydroquinone
R02164;WP_014231149.1;1;A;sdhB;13716;aubiquinone+succinate<=>aubiquinol+fumarate;Succinate + Quinone <-> Fumarate + Hydroquinone
R02164;WP_014233228.1;1;B;frdB;13716;aubiquinone+succinate<=>aubiquinol+fumarate;Succinate + Quinone <-> Fumarate + Hydroquinone
R02164;WP_014233229.1;1;B;frdC;13716;aubiquinone+succinate<=>aubiquinol+fumarate;Succinate + Quinone <-> Fumarate + Hydroquinone
R02164;WP_020336198.1;1;B;frdA;13716;aubiquinone+succinate<=>aubiquinol+fumarate;Succinate + Quinone <-> Fumarate + Hydroquinone
R02164;WP_020336199.1;1;B;frdD;13716;aubiquinone+succinate<=>aubiquinol+fumarate;Succinate + Quinone <-> Fumarate + Hydroquinone
R02164;WP_014231146.1;1;A;sdhC;40526;aquinone+succinate<=>fumarate+aquinol;Succinate + Quinone <-> Fumarate + Hydroquinone
R02164;WP_014231147.1;1;A;sdhD;40526;aquinone+succinate<=>fumarate+aquinol;Succinate + Quinone <-> Fumarate + Hydroquinone
R02164;WP_014231148.1;1;A;sdhA;40526;aquinone+succinate<=>fumarate+aquinol;Succinate + Quinone <-> Fumarate + Hydroquinone
R02164;WP_014231149.1;1;A;sdhB;40526;aquinone+succinate<=>fumarate+aquinol;Succinate + Quinone <-> Fumarate + Hydroquinone
R02164;WP_014233228.1;1;B;frdB;40526;aquinone+succinate<=>fumarate+aquinol;Succinate + Quinone <-> Fumarate + Hydroquinone
R02164;WP_014233229.1;1;B;frdC;40526;aquinone+succinate<=>fumarate+aquinol;Succinate + Quinone <-> Fumarate + Hydroquinone
R02164;WP_020336198.1;1;B;frdA;40526;aquinone+succinate<=>fumarate+aquinol;Succinate + Quinone <-> Fumarate + Hydroquinone
R02164;WP_020336199.1;1;B;frdD;40526;aquinone+succinate<=>fumarate+aquinol;Succinate + Quinone <-> Fumarate + Hydroquinone
R02167;WP_024373006.1;1;;;19540;D-mannitol1-phosphate+H2O<=>D-mannitol+phosphate;H2O + D-Mannitol 1-phosphate -> Orthophosphate + Mannitol
R02167;WP_020335201.1;1;;;19540;D-mannitol1-phosphate+H2O<=>D-mannitol+phosphate;H2O + D-Mannitol 1-phosphate -> Orthophosphate + Mannitol
R02199;WP_014234314.1;6;;;24804;L-isoleucine+2-oxoglutarate<=>(S)-3-methyl-2-oxopentanoate+L-glutamate;L-Isoleucine + 2-Oxoglutarate <-> L-Glutamate + (S)-3-Methyl-2-oxopentanoic acid
