rhea,rheaDir,metacyc
10988,10991,METACYC:NITRIC-OXIDE-REDUCTASE-RXN
11000,11003,METACYC:3.5.1.77-RXN
11032,11035,METACYC:RXN-9892
11044,11047,METACYC:HALOACETATE-DEHALOGENASE-RXN
11140,11143,METACYC:PHOSMANMUT-RXN
74179,74182,METACYC:RXN-22958
11160,11163,METACYC:R101-RXN
11168,11171,METACYC:1.1.1.259-RXN
11176,11179,METACYC:2.4.1.230-RXN
11204,11207,METACYC:6.3.4.10-RXN
11228,11231,METACYC:FLAVANONE-4-REDUCTASE-RXN
23664,23667,METACYC:1.1.99.30-RXN
11280,11283,METACYC:2.1.2.8-RXN
11300,11303,METACYC:SEQUOYITOL-DEHYDROGENASE-RXN
11320,11323,METACYC:UDP-ARABINOSE-4-EPIMERASE-RXN
11352,11355,METACYC:ACETATEKIN-RXN
11388,11391,METACYC:11-BETA-HYDROXYSTEROID-DEHYDROGENASE-RXN
11404,11407,METACYC:UDP-GLUCURONATE-4-EPIMERASE-RXN
11424,11427,METACYC:2.7.11.7-RXN
11468,11471,METACYC:2.6.1.32-RXN
11488,11491,METACYC:RETINOL-O-FATTY-ACYLTRANSFERASE-RXN
11540,11543,METACYC:N-ACYLMANNOSAMINE-1-DEHYDROGENASE-RXN
11556,11559,METACYC:1.1.1.254-RXN
19265,19268,METACYC:CARNITINE-3-DEHYDROGENASE-RXN
11564,11567,METACYC:RXN-15204
11584,11587,METACYC:ORNITHINE-RACEMASE-RXN
11588,11591,METACYC:1.3.99.16-RXN
11612,11615,METACYC:GLUTAMATE-DEHYDROGENASE-NADP%2b-RXN
11612,11615,METACYC:GLUTDEHYD-RXN
11632,11635,METACYC:SELENOCYSTEINE-LYASE-RXN
11636,11639,METACYC:1.1.1.197-RXN
11652,11655,METACYC:2.7.8.6-RXN
11660,11663,METACYC:3.1.1.69-RXN
11668,11671,METACYC:2.7.9.4-RXN
11692,11695,METACYC:PYRNUTRANSHYDROGEN-RXN
11708,11711,METACYC:IMP-DEHYDROG-RXN
11712,11715,METACYC:1.2.7.7-RXN
11716,11719,METACYC:OMEGA-AMIDASE-RXN
11724,11727,METACYC:1.8.4.8-RXN
11728,11731,METACYC:CYCLOPENTANOL-DEHYDROGENASE-RXN
11752,11755,METACYC:ACETYLSALICYLATE-DEACETYLASE-RXN
11768,11771,METACYC:PRTRANS-RXN
11784,11787,METACYC:1.4.1.21-RXN
11788,11791,METACYC:1.4.1.21-RXN
11816,11819,METACYC:PGLUCISOM-RXN
11820,11823,METACYC:RXN-11372
11824,11827,METACYC:3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN
11840,11843,METACYC:BENZALDEHYDE-DEHYDROGENASE-NAD%2b-RXN
11844,11847,METACYC:PYRUVFORMLY-RXN
11848,11851,METACYC:1.21.4.4-RXN
11864,11867,METACYC:1.5.8.2-RXN
11868,11871,METACYC:RXN-7972
11876,11879,METACYC:1.1.1.141-RXN
11884,11887,METACYC:CORTISOL-SULFOTRANSFERASE-RXN
56856,56859,METACYC:CARBOXYLATE-REDUCTASE-RXN
36055,36058,METACYC:PTERIN-DEAMINASE-RXN
11908,11911,METACYC:BETA-DIKETONE-HYDROLASE-RXN
11912,11915,METACYC:15-OXOPROSTAGLANDIN-13-REDUCTASE-RXN
11916,11919,METACYC:15-OXOPROSTAGLANDIN-13-REDUCTASE-RXN
11924,11927,METACYC:2.4.1.228-RXN
11952,11955,METACYC:RXN0-305
19037,19040,METACYC:3.3.2.10-RXN
12000,12003,METACYC:FORMATE-DEHYDROGENASE-NADP%2b-RXN
12008,12011,METACYC:2.7.11.16-RXN
12020,12023,METACYC:AMIDASE-RXN
12036,12039,METACYC:IMILACTDEHYDROG-RXN
12040,12043,METACYC:IMILACTDEHYDROG-RXN
12060,12063,METACYC:PEPTIDYLTRANSFERASE-RXN
12084,12087,METACYC:MANNITOL-2-DEHYDROGENASE-RXN
12088,12091,METACYC:CERAMIDE-GLUCOSYLTRANSFERASE-RXN
12096,12099,METACYC:3.5.1.91-RXN
12100,12103,METACYC:RXN-14306
12116,12119,METACYC:RXN0-4141
12144,12147,METACYC:2.4.1.116-RXN
12156,12159,METACYC:RXN-17599
12172,12175,METACYC:GLUCOSAMINE-6-P-DEAMIN-RXN
12184,12187,METACYC:SS-BUTANEDIOL-DEHYDROGENASE-RXN
12220,12223,METACYC:LEUCINE-DEHYDROGENASE-RXN
12268,12271,METACYC:PUTTRANSAM-RXN
12284,12287,METACYC:2.8.3.13-RXN
12356,12359,METACYC:MANNPISOM-RXN
12364,12367,METACYC:1.10.99.2-RXN
12380,12383,METACYC:2.6.1.46-RXN
12408,12411,METACYC:LYSINE-6-DEHYDROGENASE-RXN
12416,12419,METACYC:BETA-ALANYL-COA-AMMONIA-LYASE-RXN
12424,12427,METACYC:4.3.1.16-RXN
12456,12459,METACYC:2.7.7.40-RXN
12460,12463,METACYC:FUMHYDR-RXN
12468,12471,METACYC:RXN-14980
12480,12483,METACYC:AMINOLEVULINATE-AMINOTRANSFERASE-RXN
12488,12491,METACYC:4.3.1.21-RXN
12492,12495,METACYC:METHIONINE-RACEMASE-RXN
12528,12531,METACYC:2.4.1.212-RXN
12532,12535,METACYC:METHYL-COM-HTP-RXN
12544,12547,METACYC:R341-RXN
12560,12563,METACYC:2.4.1.218-RXN
12593,12596,METACYC:PHOSPHAGLYPSYN-RXN
12597,12600,METACYC:RXN-9382
12601,12604,METACYC:2-AMINOADIPATE-AMINOTRANSFERASE-RXN
12617,12620,METACYC:2.7.1.157-RXN
12621,12624,METACYC:ASPARTATE-4-DECARBOXYLASE-RXN
12637,12640,METACYC:PROCOLLAGEN-GALACTOSYLTRANSFERASE-RXN
12641,12644,METACYC:PGLYCDEHYDROG-RXN
12645,12648,METACYC:1.2.7.8-RXN
12649,12652,METACYC:L-RHAMNOSE-1-DEHYDROGENASE-RXN
12657,12660,METACYC:5.1.99.4-RXN
12661,12664,METACYC:CARNITINE-O-PALMITOYLTRANSFERASE-RXN
12665,12668,METACYC:AMINOGLYCOSIDE-N3-ACETYLTRANSFERASE-RXN
12701,12704,METACYC:1.17.4.2-RXN
12721,12724,METACYC:SPERMIDINESYN-RXN
12729,12732,METACYC:RXN-19294
12749,12752,METACYC:GALLATE-DECARBOXYLASE-RXN
12753,12756,METACYC:GLYCEROL-2-DEHYDROGENASE-NADP%2b-RXN
12761,12764,METACYC:2.1.1.131-RXN
12765,12768,METACYC:PYRUFLAVREDUCT-RXN
12785,12788,METACYC:ALDEHYDE-REDUCTASE-RXN
12789,12792,METACYC:ALDEHYDE-REDUCTASE-RXN
12801,12804,METACYC:TAU-PROTEIN-KINASE-RXN
12813,12816,METACYC:GLUTRACE-RXN
12821,12824,METACYC:DEOXYRIBOSE-P-ALD-RXN
12825,12828,METACYC:1.21.4.3-RXN
12829,12832,METACYC:METHYLASPARTATE-AMMONIA-LYASE-RXN
12841,12844,METACYC:2.6.1.30-RXN
12853,12856,METACYC:RXN-743
12881,12884,METACYC:2.4.1.213-RXN
12889,12892,METACYC:L-GULONATE-3-DEHYDROGENASE-RXN
12901,12904,METACYC:D-ARGINASE-RXN
12929,12932,METACYC:HOMOCITRATE-SYNTHASE-RXN
12937,12940,METACYC:2.3.1.23-RXN
12945,12948,METACYC:RXN-624
12973,12976,METACYC:ADENYL-KIN-RXN
13749,13752,METACYC:2.7.4.10-RXN
12985,12988,METACYC:2.4.1.68-RXN
12993,12996,METACYC:R265-RXN
13033,13036,METACYC:LACTOSE-6-PHOSPHATE-ISOMERASE-RXN
13049,13052,METACYC:GLUCUROISOM-RXN
13053,13056,METACYC:2.6.1.58-RXN
13081,13084,METACYC:BIOTINIDASE-RXN
13121,13124,METACYC:SHIKIMATE-KINASE-RXN
13141,13144,METACYC:ISOBUTYRYL-COA-MUTASE-RXN
13145,13148,METACYC:RXN-15203
13149,13152,METACYC:NADPH-DEHYDROGENASE-RXN
13169,13172,METACYC:MALEATE-ISOMERASE-RXN
13197,13200,METACYC:RXN-1223
13205,13208,METACYC:2.7.7.64-RXN
13233,13236,METACYC:RXN0-5199
19805,19808,METACYC:PNP-RXN
13245,13248,METACYC:ISOCIT-CLEAV-RXN
13253,13256,METACYC:2.7.1.139-RXN
13281,13284,METACYC:1.1.1.178-RXN
13301,13304,METACYC:2.3.1.73-RXN
13317,13320,METACYC:TARTRATE-DECARBOXYLASE-RXN
13389,13392,METACYC:GLUTARYL-COA-DEHYDROGENASE-RXN
13429,13432,METACYC:2.7.7.60-RXN
13445,13448,METACYC:3.5.1.92-RXN
13457,13460,METACYC:1.2.4.4-RXN
13485,13488,METACYC:CYSTEINE-CONJUGATE-TRANSAMINASE-RXN
13513,13516,METACYC:OROTATE-REDUCTASE-NADH-RXN
15089,15092,METACYC:D-2-HYDROXY-ACID-DEHYDROGENASE-RXN
13529,13532,METACYC:S-2-METHYLMALATE-DEHYDRATASE-RXN
13553,13556,METACYC:GALACTOKIN-RXN
13561,13564,METACYC:DIAMINOPIMELATE-DEHYDROGENASE-RXN
13585,13588,METACYC:BUTYRATE-KINASE-RXN
13601,13604,METACYC:4-OXOPROLINE-REDUCTASE-RXN
13613,13616,METACYC:2.7.1.90-RXN
13625,13628,METACYC:1.5.99.12-RXN
13653,13656,METACYC:LEVANSUCRASE-RXN
13677,13680,METACYC:RIBULP3EPIM-RXN
13701,13704,METACYC:HOMOSERINE-O-ACETYLTRANSFERASE-RXN
13717,13720,METACYC:DXPREDISOM-RXN
13729,13732,METACYC:RXN-11695
13741,13744,METACYC:2.6.1.28-RXN
13769,13772,METACYC:GLYCDEH-RXN
13805,13808,METACYC:RXN-13682
13833,13836,METACYC:RXN-8956
13849,13852,METACYC:DARABISOM-RXN
13877,13880,METACYC:ORNITHINE--OXO-ACID-AMINOTRANSFERASE-RXN
13889,13892,METACYC:FAD-PYROPHOSPHATASE-RXN
13897,13900,METACYC:CHORISMATEMUT-RXN
13905,13908,METACYC:2.4.1.206-RXN
13949,13952,METACYC:RUBREDOXIN--NADP%2b-REDUCTASE-RXN
13989,13992,METACYC:GALACTURIDYLYLTRANS-RXN
13993,13996,METACYC:2.6.1.22-RXN
19869,19872,METACYC:GLYCINE-N-ACYLTRANSFERASE-RXN
14013,14016,METACYC:BILE-SALT-SULFOTRANSFERASE-RXN
14037,14040,METACYC:CORTISONE-BETA-REDUCTASE-RXN
14045,14048,METACYC:2.7.8.23-RXN
14057,14060,METACYC:2.3.1.158-RXN
14061,14064,METACYC:STROMBINE-DEHYDROGENASE-RXN
14069,14072,METACYC:FRUCTOSE-5-DEHYDROGENASE-NADP%2b-RXN
14077,14080,METACYC:2.6.1.18-RXN
14081,14084,METACYC:RXN0-2381
14089,14092,METACYC:GLYCINE-AMINOTRANSFERASE-RXN
14093,14096,METACYC:TRYPTOPHAN-AMINOTRANSFERASE-RXN
17533,17536,METACYC:2.6.1.57-RXN
14097,14100,METACYC:2.6.1.70-RXN
14129,14132,METACYC:1.1.1.176-RXN
14145,14148,METACYC:GUANIDOACETATE-KINASE-RXN
14165,14168,METACYC:ASPARTATE-N-ACETYLTRANSFERASE-RXN
14185,14188,METACYC:PHENYLPYRUVATE-DECARBOXYLASE-RXN
14201,14204,METACYC:D-LYXOSE-KETOL-ISOMERASE-RXN
14209,14212,METACYC:UTPHEXPURIDYLYLTRANS-RXN
14269,14272,METACYC:QOR-RXN
14293,14296,METACYC:GLUCOSE-1-DEHYDROGENASE-RXN
24540,24543,METACYC:RXN-11334
14317,14320,METACYC:MORPHINE-6-DEHYDROGENASE-RXN
14321,14324,METACYC:MORPHINE-6-DEHYDROGENASE-RXN
14329,14332,METACYC:PSERTRANSAM-RXN
14337,14340,METACYC:2.8.2.7-RXN
14341,14344,METACYC:2-HYDROXY-3-OXOADIPATE-SYNTHASE-RXN
14393,14396,METACYC:RXN-15243
14405,14408,METACYC:GLUCOSE-1-DEHYDROGENASE-RXN
36587,36590,METACYC:RXN-14233
14417,14420,METACYC:LYSINE-N-ACETYLTRANSFERASE-RXN
14441,14444,METACYC:GENTAMICIN-3-N-ACETYLTRANSFERASE-RXN
14477,14480,METACYC:RXN-11734
14493,14496,METACYC:3.2.2.24-RXN
14505,14508,METACYC:THIOSULFATE--THIOL-SULFURTRANSFERASE-RXN
14533,14536,METACYC:CREATININASE-RXN
14553,14556,METACYC:CEPHALOSPORIN-C-TRANSAMINASE-RXN
14629,14632,METACYC:ACETYLGLUTKIN-RXN
14657,14660,METACYC:RIB5PISOM-RXN
14673,14676,METACYC:3.6.3.21-RXN
14681,14684,METACYC:O-AMINOPHENOL-OXIDASE-RXN
14693,14696,METACYC:2.4.1.153-RXN
14697,14700,METACYC:FARNESOL-DEHYDROGENASE-RXN
14705,14708,METACYC:COA-DISULFIDE-REDUCTASE-NADH-RXN
14709,14712,METACYC:STEROID-DELTA-ISOMERASE-RXN
14717,14720,METACYC:DAHPSYN-RXN
14721,14724,METACYC:ZEATIN-O-BETA-D-XYLOSYLTRANSFERASE-RXN
14729,14732,METACYC:F16ALDOLASE-RXN
14749,14752,METACYC:1.13.11.38-RXN
14781,14784,METACYC:6-CARBOXYHEXANOATE--COA-LIGASE-RXN
14789,14792,METACYC:2.4.1.198-RXN
14801,14804,METACYC:PHOSGLYPHOS-RXN
14813,14816,METACYC:5.1.1.15-RXN
14821,14824,METACYC:ARABISOM-RXN
14829,14832,METACYC:ACSERLY-RXN
14889,14892,METACYC:5.3.3.13-RXN
14893,14896,METACYC:ORNMUTST-RXN
14905,14908,METACYC:PRPPAMIDOTRANS-RXN
14929,14932,METACYC:TESTOSTERONE-17-BETA-DEHYDROGENASE-RXN
14973,14976,METACYC:ASPARTATE-RACEMASE-RXN
14977,14980,METACYC:CARBOXY-CISCIS-MUCONATE-CYCLASE-RXN
14985,14988,METACYC:ARACHIDONATE-8-LIPOXYGENASE-RXN
15029,15032,METACYC:1.1.1.255-RXN
15041,15044,METACYC:DIFRUCTOSE-ANHYDRIDE-SYNTHASE-RXN
15045,15048,METACYC:RXN-7719
15045,15048,METACYC:RXN-8629
15053,15056,METACYC:GART-RXN
15081,15084,METACYC:ACETATE--COA-LIGASE-ADP-FORMING-RXN
15093,15096,METACYC:TYROSINE-AMINOTRANSFERASE-RXN
15121,15124,METACYC:2.8.1.5-RXN
15133,15136,METACYC:GLUTAMATE-DEHYDROGENASE-NADP%2b-RXN
15133,15136,METACYC:GLUTAMATE-DEHYDROGENASE-RXN
15137,15140,METACYC:1.1.1.251-RXN
15145,15148,METACYC:5.4.99.16-RXN
15181,15184,METACYC:3.6.3.47-RXN
15189,15192,METACYC:1.2.2.3-RXN
15209,15212,METACYC:TARTRATE-DEHYDROGENASE-RXN
15257,15260,METACYC:4.1.2.42-RXN
15273,15276,METACYC:2.6.1.49-RXN
15277,15280,METACYC:TUBULIN-N-ACETYLTRANSFERASE-RXN
15305,15308,METACYC:BADH-RXN
15385,15388,METACYC:3-CYANOALANINE-HYDRATASE-RXN
15393,15396,METACYC:DIAMINOPIMEPIM-RXN
15397,15400,METACYC:DICHLOROMETHANE-DEHALOGENASE-RXN
15437,15440,METACYC:LONG-CHAIN-FATTY-ACYL-COA-REDUCTASE-RXN
15473,15476,METACYC:RXN-5001
15481,15484,METACYC:GLYOHMETRANS-RXN
15485,15488,METACYC:HOMOACONITATE-HYDRATASE-RXN
15497,15500,METACYC:2.6.1.56-RXN
15521,15524,METACYC:2.3.1.97-RXN
15533,15536,METACYC:R230-RXN
15537,15540,METACYC:RXN-11690
15545,15548,METACYC:CITRAMALATE-LYASE-RXN
15585,15588,METACYC:RXN-12414
15589,15592,METACYC:2.6.1.72-RXN
15601,15604,METACYC:2.8.3.17-RXN
15609,15612,METACYC:PRPPSYN-RXN
15617,15620,METACYC:IRON--CYTOCHROME-C-REDUCTASE-RXN
15657,15660,METACYC:1.3.1.68-RXN
15669,15672,METACYC:POLYNUCLEOTIDE-5-HYDROXYL-KINASE-RXN
15709,15712,METACYC:2.4.1.234-RXN
15713,15716,METACYC:GALACTOACETYLTRAN-RXN
15721,15724,METACYC:GLYCINE-DEHYDROGENASE-RXN
15729,15732,METACYC:MANNONOXIDOREDUCT-RXN
15741,15744,METACYC:LINC-RXN
15781,15784,METACYC:TYROSINE-23-AMINOMUTASE-RXN
15821,15824,METACYC:1.4.99.5-RXN
15853,15856,METACYC:1.1.1.149-RXN
15857,15860,METACYC:1.1.1.149-RXN
15869,15872,METACYC:D-ALANINE-AMINOTRANSFERASE-RXN
15873,15876,METACYC:2.4.1.242-RXN
15877,15880,METACYC:PYRDAMPTRANS-RXN
15881,15884,METACYC:2.7.11.8-RXN
15901,15904,METACYC:3PGAREARR-RXN
15925,15928,METACYC:DIHYDROBUNOLOL-DEHYDROGENASE-RXN
15933,15936,METACYC:LACTALDREDUCT-RXN
15941,15944,METACYC:ACETYLORNDEACET-RXN
15973,15976,METACYC:ESTRONE-SULFOTRANSFERASE-RXN
15985,15988,METACYC:1.2.1.2-RXN
15989,15992,METACYC:1.1.1.34-RXN
16025,16028,METACYC:2.3.1.171-RXN
16037,16040,METACYC:THYM-PHOSPH-RXN
16045,16048,METACYC:2.4.1.86-RXN
16049,16052,METACYC:COBALAMINSYN-RXN
16073,16076,METACYC:4.1.1.64-RXN
16121,16124,METACYC:DIHYDROPYRIMIDINASE-RXN
16129,16132,METACYC:PYRIDOXINE-4-DEHYDROGENASE-RXN
16133,16136,METACYC:POLYAMINE-OXIDASE-RXN
16157,16160,METACYC:LEGHEMOGLOBIN-REDUCTASE-RXN
16161,16164,METACYC:LEGHEMOGLOBIN-REDUCTASE-RXN
16237,16240,METACYC:PEPTIDYLPROLYL-ISOMERASE-RXN
16245,16248,METACYC:2.3.1.121-RXN
16249,16252,METACYC:GLUCOSE-6-PHOSPHATE-1-EPIMERASE-RXN
16257,16260,METACYC:RXN-4441
16269,16272,METACYC:AZOBENZENE-REDUCTASE-RXN
16293,16296,METACYC:3-ISOPROPYLMALISOM-RXN
16325,16328,METACYC:2.7.7.44-RXN
16341,16344,METACYC:PHOSPHOMEVALONATE-KINASE-RXN
16353,16356,METACYC:RXN-2301
16361,16364,METACYC:2-ACETOLACTATE-MUTASE-RXN
16381,16384,METACYC:L-ARABINITOL-4-DEHYDROGENASE-RXN
16413,16416,METACYC:RXN-13032
16453,16456,METACYC:4.1.2.34-RXN
16457,16460,METACYC:RXN-8643
16465,16468,METACYC:1.1.2.5-RXN
16469,16472,METACYC:RXN-864
16509,16512,METACYC:OXALATE-DECARBOXYLASE-RXN
16545,16548,METACYC:RXN0-1382
16565,16568,METACYC:HISTTRANSAM-RXN
16573,16576,METACYC:PSERTRANSAMPYR-RXN
16577,16580,METACYC:ATP-ADENYLYLTRANSFERASE-RXN
16601,16604,METACYC:ASPARTASE-RXN
16629,16632,METACYC:MALYL-COA-LYASE-RXN
16669,16672,METACYC:RXN0-901
16673,16676,METACYC:3.11.1.3-RXN
16721,16724,METACYC:1.5.99.9-RXN
16749,16752,METACYC:3.11.1.2-RXN
16757,16760,METACYC:1.8.1.12-RXN
16765,16768,METACYC:MANNITOL-2-DEHYDROGENASE-NADP%2b-RXN
16769,16772,METACYC:GLUCOSE-16-BISPHOSPHATE-SYNTHASE-RXN
16801,16804,METACYC:PROTEIN-TYROSINE-SULFOTRANSFERASE-RXN
16809,16812,METACYC:METHYLISOCITRATE-LYASE-RXN
16841,16844,METACYC:2.1.1.130-RXN
16853,16856,METACYC:AMPSYN-RXN
16861,16864,METACYC:DAPASYN-RXN
16889,16892,METACYC:2.6.1.65-RXN
16893,16896,METACYC:PYRIDINE-N-METHYLTRANSFERASE-RXN
16901,16904,METACYC:R102-RXN
16905,16908,METACYC:3.3.2.5-RXN
16909,16912,METACYC:GLYCINE-DEHYDROGENASE-CYTOCHROME-RXN
16913,16916,METACYC:PHOSPHASERSYN-RXN
16949,16952,METACYC:MYO-INOSITOL-2-DEHYDROGENASE-RXN
16953,16956,METACYC:SUCCORNTRANSAM-RXN
17013,17016,METACYC:PHOSPHOENOLPYRUVATE-MUTASE-RXN
17021,17024,METACYC:2.6.1.37-RXN
17025,17028,METACYC:L-XYLULOSE-REDUCTASE-RXN
17037,17040,METACYC:1.1.1.191-RXN
17053,17056,METACYC:TRANSALDOL-RXN
17065,17068,METACYC:MEVALONATE-KINASE-RXN
17077,17080,METACYC:DIMETHYLGLYCINE-OXIDASE-RXN
17093,17096,METACYC:3.1.4.10-RXN
17125,17128,METACYC:ACETYL-COA-CARBOXYLASE-PHOSPHATASE-RXN
17141,17144,METACYC:2.6.1.35-RXN
17157,17160,METACYC:CREATINE-KINASE-RXN
17173,17176,METACYC:GSPAMID-RXN
17177,17180,METACYC:CARNITINE-O-OCTANOYLTRANSFERASE-RXN
17213,17216,METACYC:UDPGLCNACEPIM-RXN
17233,17236,METACYC:FUCISOM-RXN
17237,17240,METACYC:FADSYN-RXN
17265,17268,METACYC:ACONITATE-DELTA-ISOMERASE-RXN
17281,17284,METACYC:R103-RXN
17297,17300,METACYC:2-OXOGLUTARATE-SYNTHASE-RXN
17301,17304,METACYC:2.7.11.4-RXN
17305,17308,METACYC:DIMETHYLARGININASE-RXN
17317,17320,METACYC:RXN1F-66
17329,17332,METACYC:%2b-BORNEOL-DEHYDROGENASE-RXN
17341,17344,METACYC:ACYLGLYCERONE-PHOSPHATE-REDUCTASE-RXN
17401,17404,METACYC:RXN-2463
17425,17428,METACYC:PYRUVATE-DEHYDROGENASE-NADP%2b-RXN
17429,17432,METACYC:1.1.1.226-RXN
17433,17436,METACYC:CHD-RXN
17441,17444,METACYC:CYSTEINE-AMINOTRANSFERASE-RXN
17445,17448,METACYC:HYDROG-RXN
17449,17452,METACYC:RXN-15421
17473,17476,METACYC:GTP-CYCLOHYDRO-I-RXN
19829,19832,METACYC:ALCOHOL-OXIDASE-RXN
17569,17572,METACYC:1.5.1.27-RXN
17593,17596,METACYC:2.6.1.64-RXN
17601,17604,METACYC:D-RIBULOKIN-RXN
17613,17616,METACYC:RXN-13779
17641,17644,METACYC:ARGDECARBOX-RXN
17657,17660,METACYC:2.3.1.42-RXN
17661,17664,METACYC:SUCCCOASYN-RXN
17697,17700,METACYC:THIAMIN-PYRIDINYLASE-RXN
44504,44507,METACYC:RXN-11368
17721,17724,METACYC:LONG-CHAIN-ACYL-COA-DEHYDROGENASE-RXN
17725,17728,METACYC:2-METHYLCITRATE-DEHYDRATASE-RXN
17745,17748,METACYC:N-ACETYLLACTOSAMINE-SYNTHASE-RXN
17749,17752,METACYC:1.3.99.17-RXN
17761,17764,METACYC:ARYL-ALCOHOL-DEHYDROGENASE-NADP%2b-RXN
17801,17804,METACYC:PHENYLALANINE-N-ACETYLTRANSFERASE-RXN
17813,17816,METACYC:ALTRO-OXIDOREDUCT-RXN
17821,17824,METACYC:L-3-CYANOALANINE-SYNTHASE-RXN
17841,17844,METACYC:2.4.1.229-RXN
17849,17852,METACYC:3-HYDROXBUTYRYL-COA-DEHYDRATASE-RXN
26526,26529,METACYC:RXN-7699
17889,17892,METACYC:ETHANOLAMINE-PHOSPHATE-PHOSPHO-LYASE-RXN
17905,17908,METACYC:HYDROXYPYRUVATE-REDUCTASE-RXN
17909,17912,METACYC:LACTATE-ALDOLASE-RXN
17929,17932,METACYC:CERAMIDE-KINASE-RXN
17941,17944,METACYC:4.2.1.99-RXN
17977,17980,METACYC:LONG-CHAIN-ALCOHOL-DEHYDROGENASE-RXN
17993,17996,METACYC:HOMOGLUTATHIONE-SYNTHASE-RXN
18021,18024,METACYC:2.4.99.2-RXN
18049,18052,METACYC:ACETYLORNTRANSAM-RXN
18069,18072,METACYC:ARGININE-RACEMASE-RXN
18077,18080,METACYC:2.4.2.37-RXN
19149,19152,METACYC:2.4.2.31-RXN
18085,18088,METACYC:1.8.98.1-RXN
18093,18096,METACYC:1.3.1.2-RXN
18133,18136,METACYC:SULFATE-ADENYLYLTRANS-RXN
18189,18192,METACYC:GLYCOGENSYN-RXN
18197,18200,METACYC:4.2.1.103-RXN
18213,18216,METACYC:2.7.7.33-RXN
18217,18220,METACYC:DIAMTRANSAM-RXN
18229,18232,METACYC:GLYCOLATE-REDUCTASE-RXN
18241,18244,METACYC:D-LYSINE-56-AMINOMUTASE-RXN
18265,18268,METACYC:HADTHAUERA-RXN
18281,18284,METACYC:FUMARATE-REDUCTASE-NADH-RXN
18289,18292,METACYC:D--TARTRATE-DEHYDRATASE-RXN
18297,18300,METACYC:3.5.1.79-RXN
18321,18324,METACYC:BRANCHED-CHAINAMINOTRANSFERLEU-RXN
18337,18340,METACYC:RXN0-5398
18357,18360,METACYC:TROPINE-DEHYDROGENASE-RXN
18361,18364,METACYC:2.4.2.33-RXN
18377,18380,METACYC:STREPTOMYCIN-3-KINASE-RXN
18389,18392,METACYC:2.7.7.11-RXN
18393,18396,METACYC:2.6.1.40-RXN
18405,18408,METACYC:ALANINE-DEHYDROGENASE-RXN
18417,18420,METACYC:2.4.99.9-RXN
18421,18424,METACYC:CHLORAMPHENICOL-O-ACETYLTRANSFERASE-RXN
18441,18444,METACYC:4.1.1.84-RXN
18445,18448,METACYC:IMPCYCLOHYDROLASE-RXN
18449,18452,METACYC:1.20.99.1-RXN
18461,18464,METACYC:2.3.1.67-RXN
18469,18472,METACYC:GLUTAMINE-N-ACYLTRANSFERASE-RXN
18473,18476,METACYC:ATPPHOSPHORIBOSYLTRANS-RXN
18505,18508,METACYC:LYSINE-DEHYDROGENASE-RXN
18509,18512,METACYC:NADH-PEROXIDASE-RXN
18545,18548,METACYC:4.1.2.18-RXN
18585,18588,METACYC:TRIOSEPISOMERIZATION-RXN
18597,18600,METACYC:RUBREDOXIN--NADP%2b-REDUCTASE-RXN
18597,18600,METACYC:RUBREDOXIN--NAD%2b-REDUCTASE-RXN
18609,18612,METACYC:2.1.3.9-RXN
18625,18628,METACYC:GALACTOSE-1-DEHYDROGENASE-NADP%2b-RXN
18625,18628,METACYC:RXN-14234
18637,18640,METACYC:1.12.1.3-RXN
18637,18640,METACYC:RXN-13947
18641,18644,METACYC:1.12.5.1-RXN
18645,18648,METACYC:2.5.1.44-RXN
18661,18664,METACYC:1.5.1.24-RXN
18673,18676,METACYC:2.7.11.30-RXN
18749,18752,METACYC:1.6.4.4-RXN
18753,18756,METACYC:1.6.4.4-RXN
18765,18768,METACYC:2.7.8.27-RXN
18777,18780,METACYC:ALKYLMERCURY-LYASE-RXN
18789,18792,METACYC:RXN-19878
18793,18796,METACYC:PPENTOMUT-RXN
18801,18804,METACYC:2.5.1.20-RXN
18809,18812,METACYC:2.6.1.47-RXN
18821,18824,METACYC:CHOLINE-O-ACETYLTRANSFERASE-RXN
18825,18828,METACYC:2.4.1.125-RXN
18833,18836,METACYC:SYDDEHYD-RXN
18845,18848,METACYC:RXN0-5289
18873,18876,METACYC:3-CHLORO-D-ALANINE-DEHYDROCHLORINASE-RXN
18905,18908,METACYC:PHOSPHONOACETALDEHYDE-HYDROLASE-RXN
18965,18968,METACYC:UROGENIIISYN-RXN
18985,18988,METACYC:ISOCHORSYN-RXN
19033,19036,METACYC:N-ACYLGLUCOSAMINE-2-EPIMERASE-RXN
19049,19052,METACYC:HYDROXYLYSINE-KINASE-RXN
19053,19056,METACYC:3.5.4.27-RXN
19069,19072,METACYC:GLYOXI-RXN
19073,19076,METACYC:2.7.11.10-RXN
19085,19088,METACYC:2.6.1.33-RXN
19125,19128,METACYC:SERINE--GLYOXYLATE-AMINOTRANSFERASE-RXN
19133,19136,METACYC:THYROID-HORMONE-AMINOTRANSFERASE-RXN
19141,19144,METACYC:RETINOL-ISOMERASE-RXN
19165,19168,METACYC:2.4.1.208-RXN
19217,19220,METACYC:DDT-DEHYDROCHLORINASE-RXN
19221,19224,METACYC:RXN-11453
19249,19252,METACYC:2.6.1.63-RXN
